artifact_id,cluster,rank,accession_number,score,pitts_description,oxford_description,section,image_file,reasons
fig_310,1,4,1909.1.2,11,"Bronze lamp, aiyparently with gold in its composition. The basin The bands for suspension ornamented patched and riveted with copper. with straight line diaper pattern (Fig. 312) and broken guilloche pattern (Fig. 313), united at top in a human figure (Fig. 311), having the private There are only one or two objects in this parts strongly pronounced. collection in which this peculiarity occurs, which is so prevalent in the art of most savages. M 82 Antique Works of Art from Benin.",Bronze staff with double human figures at either end,Donated to the Pitt Rivers Museum in December 1909 by Henry Nilus Thompson. See discussion in Section 2.8,1909.1.2.png,matched material: bronze | matched object type: figure | Oxford image available
fig_310,1,5,1980.19.1,11,"Bronze lamp, aiyparently with gold in its composition. The basin The bands for suspension ornamented patched and riveted with copper. with straight line diaper pattern (Fig. 312) and broken guilloche pattern (Fig. 313), united at top in a human figure (Fig. 311), having the private There are only one or two objects in this parts strongly pronounced. collection in which this peculiarity occurs, which is so prevalent in the art of most savages. M 82 Antique Works of Art from Benin.",Bronze figure of a hippo,Recorded on the museum database as “found unentered in 1980”. See discussion in Section 2.21,1980.19.1.png,matched material: bronze | matched object type: figure | Oxford image available
fig_314,5,1,1900.39.7,8,"Wooden stool, the top slightly basin-shaped; the stem carved to represent two interlaced serpents, but the interlacing is not continuous, being broken by a square hole pierced through the centre of the shaft. The heads of the serpents are conventional and they bend towards the The tails of the serpents terminate in top and bottom on alternate sides. the mouths of two frogs carved on the base and underside of the top of the seat. A human figure is in the mouth of the serpent resting on the base, holding a bill-hook in his left hand, similar to Figs. 109, Plate XVIII. On the underside of the seat, the serpent holds a leopard in its mouth ; leopard holding a palm branch in its mouth. The other figures carved on the base and underside of the top are two degenerate mud-fish and two degenerate elephants' heads, the jDroboscis terminating in a human The seat is ornamented with an interlaced hand, like Figs. 72 and 167. and 108 guilloche pattern surrounding the top edge of the seat.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_314,5,2,1900.39.8,8,"Wooden stool, the top slightly basin-shaped; the stem carved to represent two interlaced serpents, but the interlacing is not continuous, being broken by a square hole pierced through the centre of the shaft. The heads of the serpents are conventional and they bend towards the The tails of the serpents terminate in top and bottom on alternate sides. the mouths of two frogs carved on the base and underside of the top of the seat. A human figure is in the mouth of the serpent resting on the base, holding a bill-hook in his left hand, similar to Figs. 109, Plate XVIII. On the underside of the seat, the serpent holds a leopard in its mouth ; leopard holding a palm branch in its mouth. The other figures carved on the base and underside of the top are two degenerate mud-fish and two degenerate elephants' heads, the jDroboscis terminating in a human The seat is ornamented with an interlaced hand, like Figs. 72 and 167. and 108 guilloche pattern surrounding the top edge of the seat.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_314,5,3,1900.39.9,8,"Wooden stool, the top slightly basin-shaped; the stem carved to represent two interlaced serpents, but the interlacing is not continuous, being broken by a square hole pierced through the centre of the shaft. The heads of the serpents are conventional and they bend towards the The tails of the serpents terminate in top and bottom on alternate sides. the mouths of two frogs carved on the base and underside of the top of the seat. A human figure is in the mouth of the serpent resting on the base, holding a bill-hook in his left hand, similar to Figs. 109, Plate XVIII. On the underside of the seat, the serpent holds a leopard in its mouth ; leopard holding a palm branch in its mouth. The other figures carved on the base and underside of the top are two degenerate mud-fish and two degenerate elephants' heads, the jDroboscis terminating in a human The seat is ornamented with an interlaced hand, like Figs. 72 and 167. and 108 guilloche pattern surrounding the top edge of the seat.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_314,5,4,1966.13.1,8,"Wooden stool, the top slightly basin-shaped; the stem carved to represent two interlaced serpents, but the interlacing is not continuous, being broken by a square hole pierced through the centre of the shaft. The heads of the serpents are conventional and they bend towards the The tails of the serpents terminate in top and bottom on alternate sides. the mouths of two frogs carved on the base and underside of the top of the seat. A human figure is in the mouth of the serpent resting on the base, holding a bill-hook in his left hand, similar to Figs. 109, Plate XVIII. On the underside of the seat, the serpent holds a leopard in its mouth ; leopard holding a palm branch in its mouth. The other figures carved on the base and underside of the top are two degenerate mud-fish and two degenerate elephants' heads, the jDroboscis terminating in a human The seat is ornamented with an interlaced hand, like Figs. 72 and 167. and 108 guilloche pattern surrounding the top edge of the seat.",Bronze head,2.7,1966.13.1_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_314,5,5,1975.7.2,8,"Wooden stool, the top slightly basin-shaped; the stem carved to represent two interlaced serpents, but the interlacing is not continuous, being broken by a square hole pierced through the centre of the shaft. The heads of the serpents are conventional and they bend towards the The tails of the serpents terminate in top and bottom on alternate sides. the mouths of two frogs carved on the base and underside of the top of the seat. A human figure is in the mouth of the serpent resting on the base, holding a bill-hook in his left hand, similar to Figs. 109, Plate XVIII. On the underside of the seat, the serpent holds a leopard in its mouth ; leopard holding a palm branch in its mouth. The other figures carved on the base and underside of the top are two degenerate mud-fish and two degenerate elephants' heads, the jDroboscis terminating in a human The seat is ornamented with an interlaced hand, like Figs. 72 and 167. and 108 guilloche pattern surrounding the top edge of the seat.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_317,3,1,1899.86.12,8,"Wooden plaque, ornamented in the centre by a coil of interlaced strap On one side a broad leaf work, bounded by two lines of zigzag pattern. shaped sword with a ring pommel, similar to Figs. 326 and 327, Plate XLII, The handle is ornamented with a and Figs. 328 and 329, Plate XLIII. On the other side is represented an execution straight line diaper pattern. sword, similar to Fig. 110, Plate XVIII. braces. and riveted.",Bronze plaque with the image of a serpent,2.4,1899.86.12.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_317,3,2,1900.39.1,8,"Wooden plaque, ornamented in the centre by a coil of interlaced strap On one side a broad leaf work, bounded by two lines of zigzag pattern. shaped sword with a ring pommel, similar to Figs. 326 and 327, Plate XLII, The handle is ornamented with a and Figs. 328 and 329, Plate XLIII. On the other side is represented an execution straight line diaper pattern. sword, similar to Fig. 110, Plate XVIII. braces. and riveted.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_317,3,3,1900.39.2,8,"Wooden plaque, ornamented in the centre by a coil of interlaced strap On one side a broad leaf work, bounded by two lines of zigzag pattern. shaped sword with a ring pommel, similar to Figs. 326 and 327, Plate XLII, The handle is ornamented with a and Figs. 328 and 329, Plate XLIII. On the other side is represented an execution straight line diaper pattern. sword, similar to Fig. 110, Plate XVIII. braces. and riveted.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_317,3,4,1907.66.1,8,"Wooden plaque, ornamented in the centre by a coil of interlaced strap On one side a broad leaf work, bounded by two lines of zigzag pattern. shaped sword with a ring pommel, similar to Figs. 326 and 327, Plate XLII, The handle is ornamented with a and Figs. 328 and 329, Plate XLIII. On the other side is represented an execution straight line diaper pattern. sword, similar to Fig. 110, Plate XVIII. braces. and riveted.",Brass plaque with relief decoration depicting three human figures,2.16,1907.66.1_1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_317,3,5,1908.41.3,8,"Wooden plaque, ornamented in the centre by a coil of interlaced strap On one side a broad leaf work, bounded by two lines of zigzag pattern. shaped sword with a ring pommel, similar to Figs. 326 and 327, Plate XLII, The handle is ornamented with a and Figs. 328 and 329, Plate XLIII. On the other side is represented an execution straight line diaper pattern. sword, similar to Fig. 110, Plate XVIII. braces. and riveted.",Brass plaque with relief decoration depicting a serpent,2.8,1908.41.3.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_318,3,1,1908.41.4,11,"Wooden seat, of oblong form, supported by four legs, with cross- All the ornamental portions are plated with thin brass, beaten on The top of the seat is ornamented in the centre and ends by bands of single and double guilloche pattern, and in the centre of the squares by a square pattern of interlaced strands riveted ou, similar to that represented on the blade of the sword, Fig. 199, Plate XXVIII. The legs and sides of the seat are ornamented by wheel-shaped forms, in eight places, and half- moons, similar to those on the ground-work of the plaque, Fig. 180, Plate XXVII. The stool in various parts is ornamented by brass-headed nails, which might perhaps be European. 314 PLATE 41. 317 flit 316 u%^ 5 M 2 84 Antique Works of Art from Benin.",Brass plaque with relief decoration depicting a crocodile’s head,2.8,,matched material: brass | matched object type: head | Oxford record marked confirmed_1897
fig_318,3,2,1900.39.7,8,"Wooden seat, of oblong form, supported by four legs, with cross- All the ornamental portions are plated with thin brass, beaten on The top of the seat is ornamented in the centre and ends by bands of single and double guilloche pattern, and in the centre of the squares by a square pattern of interlaced strands riveted ou, similar to that represented on the blade of the sword, Fig. 199, Plate XXVIII. The legs and sides of the seat are ornamented by wheel-shaped forms, in eight places, and half- moons, similar to those on the ground-work of the plaque, Fig. 180, Plate XXVII. The stool in various parts is ornamented by brass-headed nails, which might perhaps be European. 314 PLATE 41. 317 flit 316 u%^ 5 M 2 84 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_318,3,3,1900.39.8,8,"Wooden seat, of oblong form, supported by four legs, with cross- All the ornamental portions are plated with thin brass, beaten on The top of the seat is ornamented in the centre and ends by bands of single and double guilloche pattern, and in the centre of the squares by a square pattern of interlaced strands riveted ou, similar to that represented on the blade of the sword, Fig. 199, Plate XXVIII. The legs and sides of the seat are ornamented by wheel-shaped forms, in eight places, and half- moons, similar to those on the ground-work of the plaque, Fig. 180, Plate XXVII. The stool in various parts is ornamented by brass-headed nails, which might perhaps be European. 314 PLATE 41. 317 flit 316 u%^ 5 M 2 84 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_318,3,4,1900.39.9,8,"Wooden seat, of oblong form, supported by four legs, with cross- All the ornamental portions are plated with thin brass, beaten on The top of the seat is ornamented in the centre and ends by bands of single and double guilloche pattern, and in the centre of the squares by a square pattern of interlaced strands riveted ou, similar to that represented on the blade of the sword, Fig. 199, Plate XXVIII. The legs and sides of the seat are ornamented by wheel-shaped forms, in eight places, and half- moons, similar to those on the ground-work of the plaque, Fig. 180, Plate XXVII. The stool in various parts is ornamented by brass-headed nails, which might perhaps be European. 314 PLATE 41. 317 flit 316 u%^ 5 M 2 84 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_318,3,5,1966.13.1,8,"Wooden seat, of oblong form, supported by four legs, with cross- All the ornamental portions are plated with thin brass, beaten on The top of the seat is ornamented in the centre and ends by bands of single and double guilloche pattern, and in the centre of the squares by a square pattern of interlaced strands riveted ou, similar to that represented on the blade of the sword, Fig. 199, Plate XXVIII. The legs and sides of the seat are ornamented by wheel-shaped forms, in eight places, and half- moons, similar to those on the ground-work of the plaque, Fig. 180, Plate XXVII. The stool in various parts is ornamented by brass-headed nails, which might perhaps be European. 314 PLATE 41. 317 flit 316 u%^ 5 M 2 84 Antique Works of Art from Benin.",Bronze head,2.7,1966.13.1_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_320,10,1,1900.1.4,6,"Wooden bird resembling a turkey. The inlaying oi the eyes has disappeared ; the feathers are conventionally represented by carved squares and lines of herring-bone pattern. On the top is a rudely-cut vertical pro- jection 5 inches high and 2|- inches broad, the meaning of which is unknown ; and from it hangs on each side of the bird, a broad band 3i inches broad, carved with four rows of herring-bone pattern, the meaning of which is also The front of the base is ornamented with a guilloche pattern of unknoAvn. four strands.",Wooden sansa-type musical instrument,2.4,1900.1.4.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
fig_320,10,2,1900.1.5,6,"Wooden bird resembling a turkey. The inlaying oi the eyes has disappeared ; the feathers are conventionally represented by carved squares and lines of herring-bone pattern. On the top is a rudely-cut vertical pro- jection 5 inches high and 2|- inches broad, the meaning of which is unknown ; and from it hangs on each side of the bird, a broad band 3i inches broad, carved with four rows of herring-bone pattern, the meaning of which is also The front of the base is ornamented with a guilloche pattern of unknoAvn. four strands.",Wooden sansa-type musical instrument,2.4,1900.1.5.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
fig_320,10,3,1909.11.1.1,6,"Wooden bird resembling a turkey. The inlaying oi the eyes has disappeared ; the feathers are conventionally represented by carved squares and lines of herring-bone pattern. On the top is a rudely-cut vertical pro- jection 5 inches high and 2|- inches broad, the meaning of which is unknown ; and from it hangs on each side of the bird, a broad band 3i inches broad, carved with four rows of herring-bone pattern, the meaning of which is also The front of the base is ornamented with a guilloche pattern of unknoAvn. four strands.",Wooden box,2.12,1909.11.1.1_1.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
fig_320,10,4,1909.11.1.2,6,"Wooden bird resembling a turkey. The inlaying oi the eyes has disappeared ; the feathers are conventionally represented by carved squares and lines of herring-bone pattern. On the top is a rudely-cut vertical pro- jection 5 inches high and 2|- inches broad, the meaning of which is unknown ; and from it hangs on each side of the bird, a broad band 3i inches broad, carved with four rows of herring-bone pattern, the meaning of which is also The front of the base is ornamented with a guilloche pattern of unknoAvn. four strands.",Wooden lid with carved decoration,2.12,1909.11.1.1_1.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
fig_320,10,5,1941.2.124,6,"Wooden bird resembling a turkey. The inlaying oi the eyes has disappeared ; the feathers are conventionally represented by carved squares and lines of herring-bone pattern. On the top is a rudely-cut vertical pro- jection 5 inches high and 2|- inches broad, the meaning of which is unknown ; and from it hangs on each side of the bird, a broad band 3i inches broad, carved with four rows of herring-bone pattern, the meaning of which is also The front of the base is ornamented with a guilloche pattern of unknoAvn. four strands.",Wooden rattle staff,2.9,1941.2.124.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
fig_322,2,1,1898.26.1.1,6,"Circular brass fan, thickness of metal, '02 inch ; ornamented with bands The of guilloche pattern, herring-bone, and straight line diaper patterns. handle is riveted to lie fan.",Brass powder cylinder,2.13,1898.26.1.1_1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_322,2,2,1898.26.1.2,6,"Circular brass fan, thickness of metal, '02 inch ; ornamented with bands The of guilloche pattern, herring-bone, and straight line diaper patterns. handle is riveted to lie fan.",Brass powder cylinder cover,2.13,1898.26.1.1_1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_322,2,3,1900.39.1,6,"Circular brass fan, thickness of metal, '02 inch ; ornamented with bands The of guilloche pattern, herring-bone, and straight line diaper patterns. handle is riveted to lie fan.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_322,2,4,1900.39.2,6,"Circular brass fan, thickness of metal, '02 inch ; ornamented with bands The of guilloche pattern, herring-bone, and straight line diaper patterns. handle is riveted to lie fan.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_322,2,5,1900.39.3,6,"Circular brass fan, thickness of metal, '02 inch ; ornamented with bands The of guilloche pattern, herring-bone, and straight line diaper patterns. handle is riveted to lie fan.",Brass sculpture or altar-piece in the form of a morion-shaped helmet,2.3,1900.39.3.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_323,2,1,1898.26.1.1,6,"Fan of hide. The sewing of leather resembles that of the brass fan, Fig. 322, Plate XLII.",Brass powder cylinder,2.13,1898.26.1.1_1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_323,2,2,1898.26.1.2,6,"Fan of hide. The sewing of leather resembles that of the brass fan, Fig. 322, Plate XLII.",Brass powder cylinder cover,2.13,1898.26.1.1_1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_323,2,3,1900.39.1,6,"Fan of hide. The sewing of leather resembles that of the brass fan, Fig. 322, Plate XLII.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_323,2,4,1900.39.2,6,"Fan of hide. The sewing of leather resembles that of the brass fan, Fig. 322, Plate XLII.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_323,2,5,1900.39.3,6,"Fan of hide. The sewing of leather resembles that of the brass fan, Fig. 322, Plate XLII.",Brass sculpture or altar-piece in the form of a morion-shaped helmet,2.3,1900.39.3.png,matched material: brass | Oxford image available | Oxford record marked confirmed_1897
fig_324,10,1,1991.13.5,13,"Bronze group of three human figures, the front figure kneeling, the hands in an attitude of prayer. The upper part naked, the lower part covered by a pleated kilt or skirt, similar to Figs. 129, 235, 236, and 247. The corners of the eyes ornamented with a raised barbed figure. A belt of two ropes round the waist with two loops behind, in one of which hang two This figure is attended behind by two short figures stand- links of a chain. ing and armed with swords in sheaths. Coral necklaces and anklets. Three On the ground are three decapitated tribal marks incised over each eye. human heads, face upwards, and a dog. The base is ornamented with coiled figures.",Ivory commemorative head with eyes inlaid with bronze,2.2,1991.13.5.png,matched material: bronze | matched object type: head | matched features: eyes | Oxford image available | Oxford record marked confirmed_1897
fig_324,10,2,1900.39.7,12,"Bronze group of three human figures, the front figure kneeling, the hands in an attitude of prayer. The upper part naked, the lower part covered by a pleated kilt or skirt, similar to Figs. 129, 235, 236, and 247. The corners of the eyes ornamented with a raised barbed figure. A belt of two ropes round the waist with two loops behind, in one of which hang two This figure is attended behind by two short figures stand- links of a chain. ing and armed with swords in sheaths. Coral necklaces and anklets. Three On the ground are three decapitated tribal marks incised over each eye. human heads, face upwards, and a dog. The base is ornamented with coiled figures.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_324,10,3,1900.39.8,12,"Bronze group of three human figures, the front figure kneeling, the hands in an attitude of prayer. The upper part naked, the lower part covered by a pleated kilt or skirt, similar to Figs. 129, 235, 236, and 247. The corners of the eyes ornamented with a raised barbed figure. A belt of two ropes round the waist with two loops behind, in one of which hang two This figure is attended behind by two short figures stand- links of a chain. ing and armed with swords in sheaths. Coral necklaces and anklets. Three On the ground are three decapitated tribal marks incised over each eye. human heads, face upwards, and a dog. The base is ornamented with coiled figures.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_324,10,4,1900.39.9,12,"Bronze group of three human figures, the front figure kneeling, the hands in an attitude of prayer. The upper part naked, the lower part covered by a pleated kilt or skirt, similar to Figs. 129, 235, 236, and 247. The corners of the eyes ornamented with a raised barbed figure. A belt of two ropes round the waist with two loops behind, in one of which hang two This figure is attended behind by two short figures stand- links of a chain. ing and armed with swords in sheaths. Coral necklaces and anklets. Three On the ground are three decapitated tribal marks incised over each eye. human heads, face upwards, and a dog. The base is ornamented with coiled figures.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_324,10,5,1966.13.1,12,"Bronze group of three human figures, the front figure kneeling, the hands in an attitude of prayer. The upper part naked, the lower part covered by a pleated kilt or skirt, similar to Figs. 129, 235, 236, and 247. The corners of the eyes ornamented with a raised barbed figure. A belt of two ropes round the waist with two loops behind, in one of which hang two This figure is attended behind by two short figures stand- links of a chain. ing and armed with swords in sheaths. Coral necklaces and anklets. Three On the ground are three decapitated tribal marks incised over each eye. human heads, face upwards, and a dog. The base is ornamented with coiled figures.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_326,4,1,1991.13.3,9,"Broad leai-shaped iron sword, similar to Figs. 328 and 329, The handle enclosed in a large ring of metal, 7 inches in The blade, which is ""08 inch in thickness, is jjerforated by a Plate XLIII. diameter. pattern of holes. 86 Antique Works of Art from Benin.",Silver-plated ceremonial sword (eben) stamped as made by the British firm of Mappin & Webb. Probably the sword made for the Oba by the trader Cyril Punch in circa 1892,2.2,1991.13.3.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_326,4,2,1991.13.17.1,9,"Broad leai-shaped iron sword, similar to Figs. 328 and 329, The handle enclosed in a large ring of metal, 7 inches in The blade, which is ""08 inch in thickness, is jjerforated by a Plate XLIII. diameter. pattern of holes. 86 Antique Works of Art from Benin.",Ceremonial sword (ada),2.2,1991.13.17.1.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_326,4,3,1991.13.17.2,9,"Broad leai-shaped iron sword, similar to Figs. 328 and 329, The handle enclosed in a large ring of metal, 7 inches in The blade, which is ""08 inch in thickness, is jjerforated by a Plate XLIII. diameter. pattern of holes. 86 Antique Works of Art from Benin.",Coralwork sheath for ceremonial sword (1991.13.17.1),2.2,1991.13.17.1.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_326,4,4,1991.13.18,9,"Broad leai-shaped iron sword, similar to Figs. 328 and 329, The handle enclosed in a large ring of metal, 7 inches in The blade, which is ""08 inch in thickness, is jjerforated by a Plate XLIII. diameter. pattern of holes. 86 Antique Works of Art from Benin.",Ceremonial sword (ada),2.2,1991.13.18.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_326,4,5,1991.13.19,9,"Broad leai-shaped iron sword, similar to Figs. 328 and 329, The handle enclosed in a large ring of metal, 7 inches in The blade, which is ""08 inch in thickness, is jjerforated by a Plate XLIII. diameter. pattern of holes. 86 Antique Works of Art from Benin.",Ceremonial sword (ada),2.2,1991.13.19.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_328,4,1,1991.13.37,13,"Broad leaf-shaped iron sword, similar to Figs. 326 and 327, The handle enclosed in a large ring of metal, 8 inches by Plate XLIT. 5^ inches interior measurement, twisted in two places. had a grip of wood, which has disappeared. It has probably The blade, which is only ""06 inch in thickness, is ornamented with a pattern of perforated holes. The use of this instrument is unknown ; it may have been an execution sword, but, if so, the ring-guard appears superfluous.",Wooden weaving sword,2.2,1991.13.37.png,matched material: wood | matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_328,4,2,1899.78.4.1,12,"Broad leaf-shaped iron sword, similar to Figs. 326 and 327, The handle enclosed in a large ring of metal, 8 inches by Plate XLIT. 5^ inches interior measurement, twisted in two places. had a grip of wood, which has disappeared. It has probably The blade, which is only ""06 inch in thickness, is ornamented with a pattern of perforated holes. The use of this instrument is unknown ; it may have been an execution sword, but, if so, the ring-guard appears superfluous.",Wooden weaving sword,2.5,,matched material: wood | matched object type: sword | matched features: sword | Oxford record marked confirmed_1897
fig_328,4,3,1899.78.4.2,12,"Broad leaf-shaped iron sword, similar to Figs. 326 and 327, The handle enclosed in a large ring of metal, 8 inches by Plate XLIT. 5^ inches interior measurement, twisted in two places. had a grip of wood, which has disappeared. It has probably The blade, which is only ""06 inch in thickness, is ornamented with a pattern of perforated holes. The use of this instrument is unknown ; it may have been an execution sword, but, if so, the ring-guard appears superfluous.",Wooden weaving sword,2.5,,matched material: wood | matched object type: sword | matched features: sword | Oxford record marked confirmed_1897
fig_328,4,4,1991.13.3,9,"Broad leaf-shaped iron sword, similar to Figs. 326 and 327, The handle enclosed in a large ring of metal, 8 inches by Plate XLIT. 5^ inches interior measurement, twisted in two places. had a grip of wood, which has disappeared. It has probably The blade, which is only ""06 inch in thickness, is ornamented with a pattern of perforated holes. The use of this instrument is unknown ; it may have been an execution sword, but, if so, the ring-guard appears superfluous.",Silver-plated ceremonial sword (eben) stamped as made by the British firm of Mappin & Webb. Probably the sword made for the Oba by the trader Cyril Punch in circa 1892,2.2,1991.13.3.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_328,4,5,1991.13.17.1,9,"Broad leaf-shaped iron sword, similar to Figs. 326 and 327, The handle enclosed in a large ring of metal, 8 inches by Plate XLIT. 5^ inches interior measurement, twisted in two places. had a grip of wood, which has disappeared. It has probably The blade, which is only ""06 inch in thickness, is ornamented with a pattern of perforated holes. The use of this instrument is unknown ; it may have been an execution sword, but, if so, the ring-guard appears superfluous.",Ceremonial sword (ada),2.2,1991.13.17.1.png,matched object type: sword | matched features: sword | Oxford image available | Oxford record marked confirmed_1897
fig_330,4,1,1900.39.7,12,"Iron staff, similar to the bronze one, Figs. 354 and 355, Plate XLV. In the cluster at the top is the figure of a bird surmounting an animal, probably a chameleon, similar to the one half-way down the stem, and various implements and weapons, points surrounded by a cluster of upwards, amongst which may be distinguished a fork with diamond-shaped heads, a curved bill-hook, a chisel, a spud and a reaping-hook. Below this are two clusters each of six hanging bells ; two sinuous snakes, heads upwards, are crawling up the stem. relief. guiUoche pattern. broad ; from a house in Benin city.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_330,4,2,1900.39.8,12,"Iron staff, similar to the bronze one, Figs. 354 and 355, Plate XLV. In the cluster at the top is the figure of a bird surmounting an animal, probably a chameleon, similar to the one half-way down the stem, and various implements and weapons, points surrounded by a cluster of upwards, amongst which may be distinguished a fork with diamond-shaped heads, a curved bill-hook, a chisel, a spud and a reaping-hook. Below this are two clusters each of six hanging bells ; two sinuous snakes, heads upwards, are crawling up the stem. relief. guiUoche pattern. broad ; from a house in Benin city.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_330,4,3,1900.39.9,12,"Iron staff, similar to the bronze one, Figs. 354 and 355, Plate XLV. In the cluster at the top is the figure of a bird surmounting an animal, probably a chameleon, similar to the one half-way down the stem, and various implements and weapons, points surrounded by a cluster of upwards, amongst which may be distinguished a fork with diamond-shaped heads, a curved bill-hook, a chisel, a spud and a reaping-hook. Below this are two clusters each of six hanging bells ; two sinuous snakes, heads upwards, are crawling up the stem. relief. guiUoche pattern. broad ; from a house in Benin city.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_330,4,4,1966.13.1,12,"Iron staff, similar to the bronze one, Figs. 354 and 355, Plate XLV. In the cluster at the top is the figure of a bird surmounting an animal, probably a chameleon, similar to the one half-way down the stem, and various implements and weapons, points surrounded by a cluster of upwards, amongst which may be distinguished a fork with diamond-shaped heads, a curved bill-hook, a chisel, a spud and a reaping-hook. Below this are two clusters each of six hanging bells ; two sinuous snakes, heads upwards, are crawling up the stem. relief. guiUoche pattern. broad ; from a house in Benin city.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_330,4,5,1975.7.2,12,"Iron staff, similar to the bronze one, Figs. 354 and 355, Plate XLV. In the cluster at the top is the figure of a bird surmounting an animal, probably a chameleon, similar to the one half-way down the stem, and various implements and weapons, points surrounded by a cluster of upwards, amongst which may be distinguished a fork with diamond-shaped heads, a curved bill-hook, a chisel, a spud and a reaping-hook. Below this are two clusters each of six hanging bells ; two sinuous snakes, heads upwards, are crawling up the stem. relief. guiUoche pattern. broad ; from a house in Benin city.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
